,x,y,z,ncbi_id,sample_name,full_name,vir_x,vir_y,vir_z,vir_ncbi_id,vir_sample_name,vir_full_name
211208,0.212400,-0.111920,-0.281580,NC_018650,NC_018650 sample_8,Escherichia coli,0.225290,-0.083872,-0.112290,NC_024379,NC_024379 sample_88,"Escherichia phage PE3-1, complete genome."
211209,-0.004063,-0.040367,-0.259290,NC_018650,NC_018650 sample_9,Escherichia coli,0.149340,-0.086673,0.007279,NC_024379,NC_024379 sample_89,"Escherichia phage PE3-1, complete genome."
211300,0.086896,-0.036780,-0.263510,NC_018658,NC_018658 sample_0,Escherichia coli,0.002224,-0.143140,-0.133940,NC_024379,NC_024379 sample_90,"Escherichia phage PE3-1, complete genome."
211301,0.115370,-0.105420,-0.141200,NC_018658,NC_018658 sample_1,Escherichia coli,0.013550,-0.060473,-0.052711,NC_024379,NC_024379 sample_91,"Escherichia phage PE3-1, complete genome."
211302,0.242940,-0.199550,-0.093454,NC_018658,NC_018658 sample_2,Escherichia coli,0.154180,-0.034696,-0.039187,NC_024379,NC_024379 sample_92,"Escherichia phage PE3-1, complete genome."
211303,0.314460,-0.207890,-0.092664,NC_018658,NC_018658 sample_3,Escherichia coli,-0.028137,-0.100060,-0.081450,NC_024379,NC_024379 sample_93,"Escherichia phage PE3-1, complete genome."
211304,0.133290,-0.166180,-0.139720,NC_018658,NC_018658 sample_4,Escherichia coli,0.147630,-0.083548,-0.040076,NC_024379,NC_024379 sample_94,"Escherichia phage PE3-1, complete genome."
211305,0.132180,-0.062510,-0.174420,NC_018658,NC_018658 sample_5,Escherichia coli,0.127000,-0.053872,-0.090638,NC_024379,NC_024379 sample_95,"Escherichia phage PE3-1, complete genome."
211306,0.221640,-0.224390,-0.165430,NC_018658,NC_018658 sample_6,Escherichia coli,0.046023,-0.162550,-0.127630,NC_024379,NC_024379 sample_96,"Escherichia phage PE3-1, complete genome."
211307,0.319320,0.002123,0.045129,NC_018658,NC_018658 sample_7,Escherichia coli,0.195300,-0.063250,-0.062503,NC_024379,NC_024379 sample_97,"Escherichia phage PE3-1, complete genome."
211308,0.227890,-0.081149,-0.108660,NC_018658,NC_018658 sample_8,Escherichia coli,0.032705,-0.124120,-0.018499,NC_024379,NC_024379 sample_98,"Escherichia phage PE3-1, complete genome."
211309,0.299280,-0.111240,-0.085285,NC_018658,NC_018658 sample_9,Escherichia coli,0.126750,-0.098219,-0.027340,NC_024379,NC_024379 sample_99,"Escherichia phage PE3-1, complete genome."
211400,-0.045161,-0.240280,-0.300870,NC_018661,NC_018661 sample_0,Escherichia coli,0.109300,-0.063529,-0.082088,NC_024379,NC_024379 sample_0,"Escherichia phage PE3-1, complete genome."
211401,0.076955,-0.204810,-0.218880,NC_018661,NC_018661 sample_1,Escherichia coli,0.187450,-0.042820,-0.112300,NC_024379,NC_024379 sample_1,"Escherichia phage PE3-1, complete genome."
211402,0.098458,-0.098548,-0.276310,NC_018661,NC_018661 sample_2,Escherichia coli,0.169610,-0.001253,-0.191560,NC_024379,NC_024379 sample_2,"Escherichia phage PE3-1, complete genome."
211403,0.182140,-0.152350,-0.153470,NC_018661,NC_018661 sample_3,Escherichia coli,0.037746,-0.080842,-0.081098,NC_024379,NC_024379 sample_3,"Escherichia phage PE3-1, complete genome."
211404,0.141230,-0.039730,-0.099288,NC_018661,NC_018661 sample_4,Escherichia coli,0.051405,-0.107190,-0.042500,NC_024379,NC_024379 sample_4,"Escherichia phage PE3-1, complete genome."
211405,0.185360,-0.260950,-0.057097,NC_018661,NC_018661 sample_5,Escherichia coli,0.120010,-0.114360,-0.028844,NC_024379,NC_024379 sample_5,"Escherichia phage PE3-1, complete genome."
211406,0.142990,-0.200590,-0.037656,NC_018661,NC_018661 sample_6,Escherichia coli,-0.005814,-0.103330,-0.047162,NC_024379,NC_024379 sample_6,"Escherichia phage PE3-1, complete genome."
211407,0.188760,-0.119360,-0.216380,NC_018661,NC_018661 sample_7,Escherichia coli,0.077483,-0.142200,-0.141290,NC_024379,NC_024379 sample_7,"Escherichia phage PE3-1, complete genome."
211408,0.299000,-0.193440,-0.031583,NC_018661,NC_018661 sample_8,Escherichia coli,0.004679,-0.089172,-0.070087,NC_024379,NC_024379 sample_8,"Escherichia phage PE3-1, complete genome."
211409,0.242730,-0.189730,0.231310,NC_018661,NC_018661 sample_9,Escherichia coli,0.075941,-0.190460,-0.149640,NC_024379,NC_024379 sample_9,"Escherichia phage PE3-1, complete genome."
221000,0.010358,-0.214290,-0.159630,NC_019896,NC_019896 sample_0,Bacillus subtilis,-0.097353,-0.095227,-0.308180,NC_022771,NC_022771 sample_10,"Bacillus phage Grass, complete genome."
221001,0.200550,-0.101400,-0.158990,NC_019896,NC_019896 sample_1,Bacillus subtilis,-0.030673,-0.185860,-0.200250,NC_022771,NC_022771 sample_11,"Bacillus phage Grass, complete genome."
221002,0.028504,-0.135440,-0.194220,NC_019896,NC_019896 sample_2,Bacillus subtilis,-0.060371,-0.158290,-0.270400,NC_022771,NC_022771 sample_12,"Bacillus phage Grass, complete genome."
221003,-0.041826,-0.123130,-0.113680,NC_019896,NC_019896 sample_3,Bacillus subtilis,-0.119000,-0.142380,-0.143510,NC_022771,NC_022771 sample_13,"Bacillus phage Grass, complete genome."
221004,0.288700,-0.035206,0.074752,NC_019896,NC_019896 sample_4,Bacillus subtilis,-0.111070,-0.148850,-0.131160,NC_022771,NC_022771 sample_14,"Bacillus phage Grass, complete genome."
221005,0.135030,-0.088426,0.031076,NC_019896,NC_019896 sample_5,Bacillus subtilis,-0.028160,-0.193580,-0.064207,NC_022771,NC_022771 sample_15,"Bacillus phage Grass, complete genome."
221006,-0.028443,-0.124510,-0.305460,NC_019896,NC_019896 sample_6,Bacillus subtilis,-0.099987,-0.122580,-0.142240,NC_022771,NC_022771 sample_16,"Bacillus phage Grass, complete genome."
221007,-0.047476,-0.076775,-0.275820,NC_019896,NC_019896 sample_7,Bacillus subtilis,-0.096088,-0.134260,-0.042927,NC_022771,NC_022771 sample_17,"Bacillus phage Grass, complete genome."
221008,0.226190,-0.112890,-0.185870,NC_019896,NC_019896 sample_8,Bacillus subtilis,-0.101470,-0.176480,-0.274170,NC_022771,NC_022771 sample_18,"Bacillus phage Grass, complete genome."
221009,-0.012881,-0.146350,-0.226990,NC_019896,NC_019896 sample_9,Bacillus subtilis,0.015183,-0.077681,-0.227600,NC_022771,NC_022771 sample_19,"Bacillus phage Grass, complete genome."
224800,0.199110,-0.138690,-0.144140,NC_020163,NC_020163 sample_0,Escherichia coli,0.069714,-0.022914,-0.062611,NC_024379,NC_024379 sample_20,"Escherichia phage PE3-1, complete genome."
224801,0.205930,-0.102480,-0.119600,NC_020163,NC_020163 sample_1,Escherichia coli,-0.065287,-0.090886,-0.076317,NC_024379,NC_024379 sample_21,"Escherichia phage PE3-1, complete genome."
224802,0.122920,-0.092780,-0.119350,NC_020163,NC_020163 sample_2,Escherichia coli,0.154260,-0.089229,-0.169260,NC_024379,NC_024379 sample_22,"Escherichia phage PE3-1, complete genome."
224803,0.127780,-0.049067,-0.224300,NC_020163,NC_020163 sample_3,Escherichia coli,0.017009,0.003801,-0.102280,NC_024379,NC_024379 sample_23,"Escherichia phage PE3-1, complete genome."
224804,0.313420,-0.055320,-0.006403,NC_020163,NC_020163 sample_4,Escherichia coli,0.152680,-0.132350,-0.146900,NC_024379,NC_024379 sample_24,"Escherichia phage PE3-1, complete genome."
224805,0.253350,-0.042359,-0.153620,NC_020163,NC_020163 sample_5,Escherichia coli,0.053373,-0.121370,-0.075896,NC_024379,NC_024379 sample_25,"Escherichia phage PE3-1, complete genome."
224806,0.241500,-0.074499,-0.070792,NC_020163,NC_020163 sample_6,Escherichia coli,0.210280,-0.075369,-0.132800,NC_024379,NC_024379 sample_26,"Escherichia phage PE3-1, complete genome."
224807,0.027913,-0.114400,-0.204150,NC_020163,NC_020163 sample_7,Escherichia coli,0.223740,-0.091819,-0.009477,NC_024379,NC_024379 sample_27,"Escherichia phage PE3-1, complete genome."
224808,0.171900,-0.131510,-0.053140,NC_020163,NC_020163 sample_8,Escherichia coli,-0.026479,-0.067272,-0.123160,NC_024379,NC_024379 sample_28,"Escherichia phage PE3-1, complete genome."
224809,-0.008787,-0.014159,-0.298060,NC_020163,NC_020163 sample_9,Escherichia coli,0.060215,-0.201490,-0.107970,NC_024379,NC_024379 sample_29,"Escherichia phage PE3-1, complete genome."
225900,0.109170,-0.225230,-0.198730,NC_020244,NC_020244 sample_0,Bacillus subtilis,-0.003629,-0.083354,-0.131290,NC_022771,NC_022771 sample_30,"Bacillus phage Grass, complete genome."
225901,-0.052435,-0.195320,-0.272210,NC_020244,NC_020244 sample_1,Bacillus subtilis,0.026531,-0.103660,-0.140980,NC_022771,NC_022771 sample_31,"Bacillus phage Grass, complete genome."
225902,0.027700,-0.108500,-0.258750,NC_020244,NC_020244 sample_2,Bacillus subtilis,-0.061414,-0.109010,-0.171050,NC_022771,NC_022771 sample_32,"Bacillus phage Grass, complete genome."
225903,0.088535,-0.045555,-0.183110,NC_020244,NC_020244 sample_3,Bacillus subtilis,-0.094855,-0.140960,-0.251480,NC_022771,NC_022771 sample_33,"Bacillus phage Grass, complete genome."
225904,0.209200,-0.073960,-0.091936,NC_020244,NC_020244 sample_4,Bacillus subtilis,-0.007738,-0.064403,-0.215760,NC_022771,NC_022771 sample_34,"Bacillus phage Grass, complete genome."
225905,-0.022307,0.007877,-0.104220,NC_020244,NC_020244 sample_5,Bacillus subtilis,-0.095214,-0.079407,-0.183120,NC_022771,NC_022771 sample_35,"Bacillus phage Grass, complete genome."
225906,0.215380,-0.070434,-0.027061,NC_020244,NC_020244 sample_6,Bacillus subtilis,-0.053272,-0.102610,-0.089667,NC_022771,NC_022771 sample_36,"Bacillus phage Grass, complete genome."
225907,0.018362,-0.198750,-0.184700,NC_020244,NC_020244 sample_7,Bacillus subtilis,-0.084582,-0.079195,-0.092040,NC_022771,NC_022771 sample_37,"Bacillus phage Grass, complete genome."
225908,0.355330,-0.131130,-0.032854,NC_020244,NC_020244 sample_8,Bacillus subtilis,0.070403,-0.126100,-0.104240,NC_022771,NC_022771 sample_38,"Bacillus phage Grass, complete genome."
225909,0.089953,-0.129040,-0.200910,NC_020244,NC_020244 sample_9,Bacillus subtilis,0.005651,-0.141170,-0.140510,NC_022771,NC_022771 sample_39,"Bacillus phage Grass, complete genome."
229000,0.181950,-0.218520,-0.019322,NC_020507,NC_020507 sample_0,Bacillus subtilis,-0.066768,-0.065373,-0.206640,NC_022771,NC_022771 sample_40,"Bacillus phage Grass, complete genome."
229001,-0.071844,-0.124270,-0.259210,NC_020507,NC_020507 sample_1,Bacillus subtilis,-0.001637,-0.123120,-0.039913,NC_022771,NC_022771 sample_41,"Bacillus phage Grass, complete genome."
229002,0.011543,-0.047675,-0.123820,NC_020507,NC_020507 sample_2,Bacillus subtilis,0.040513,-0.204650,-0.081007,NC_022771,NC_022771 sample_42,"Bacillus phage Grass, complete genome."
229003,0.154220,-0.243570,-0.127010,NC_020507,NC_020507 sample_3,Bacillus subtilis,-0.021663,-0.169530,-0.192690,NC_022771,NC_022771 sample_43,"Bacillus phage Grass, complete genome."
229004,0.149280,-0.178640,-0.090409,NC_020507,NC_020507 sample_4,Bacillus subtilis,-0.008236,-0.100700,-0.150930,NC_022771,NC_022771 sample_44,"Bacillus phage Grass, complete genome."
229005,-0.057616,-0.110260,-0.160530,NC_020507,NC_020507 sample_5,Bacillus subtilis,-0.100640,-0.090355,-0.109420,NC_022771,NC_022771 sample_45,"Bacillus phage Grass, complete genome."
229006,-0.086514,-0.120420,-0.235720,NC_020507,NC_020507 sample_6,Bacillus subtilis,-0.104460,-0.035582,-0.174280,NC_022771,NC_022771 sample_46,"Bacillus phage Grass, complete genome."
229007,-0.192070,-0.059737,-0.413690,NC_020507,NC_020507 sample_7,Bacillus subtilis,-0.146710,-0.053792,-0.196290,NC_022771,NC_022771 sample_47,"Bacillus phage Grass, complete genome."
229008,-0.082413,-0.131270,-0.356540,NC_020507,NC_020507 sample_8,Bacillus subtilis,-0.005868,-0.050987,-0.156590,NC_022771,NC_022771 sample_48,"Bacillus phage Grass, complete genome."
229009,0.209660,-0.096092,-0.100170,NC_020507,NC_020507 sample_9,Bacillus subtilis,-0.040556,-0.165360,-0.037211,NC_022771,NC_022771 sample_49,"Bacillus phage Grass, complete genome."
230000,-0.058869,-0.146920,-0.195200,NC_020518,NC_020518 sample_0,Escherichia coli,0.094249,-0.047976,-0.074345,NC_024379,NC_024379 sample_50,"Escherichia phage PE3-1, complete genome."
230001,0.172770,-0.023355,-0.232390,NC_020518,NC_020518 sample_1,Escherichia coli,0.033810,-0.103460,-0.048272,NC_024379,NC_024379 sample_51,"Escherichia phage PE3-1, complete genome."
230002,0.073103,-0.075559,-0.138760,NC_020518,NC_020518 sample_2,Escherichia coli,0.162230,0.011968,-0.020122,NC_024379,NC_024379 sample_52,"Escherichia phage PE3-1, complete genome."
230003,0.224490,-0.166250,-0.029949,NC_020518,NC_020518 sample_3,Escherichia coli,-0.005394,-0.115170,-0.150690,NC_024379,NC_024379 sample_53,"Escherichia phage PE3-1, complete genome."
230004,0.211330,-0.206780,-0.132410,NC_020518,NC_020518 sample_4,Escherichia coli,0.002504,-0.080284,-0.171070,NC_024379,NC_024379 sample_54,"Escherichia phage PE3-1, complete genome."
230005,0.288670,-0.188800,-0.150320,NC_020518,NC_020518 sample_5,Escherichia coli,0.066551,-0.146200,-0.117460,NC_024379,NC_024379 sample_55,"Escherichia phage PE3-1, complete genome."
230006,0.124530,-0.034211,-0.043977,NC_020518,NC_020518 sample_6,Escherichia coli,0.073460,-0.031391,-0.150460,NC_024379,NC_024379 sample_56,"Escherichia phage PE3-1, complete genome."
230007,0.404570,0.006922,-0.129160,NC_020518,NC_020518 sample_7,Escherichia coli,0.021064,-0.100010,-0.167880,NC_024379,NC_024379 sample_57,"Escherichia phage PE3-1, complete genome."
230008,0.188750,-0.106250,-0.123700,NC_020518,NC_020518 sample_8,Escherichia coli,0.084498,-0.073184,-0.003585,NC_024379,NC_024379 sample_58,"Escherichia phage PE3-1, complete genome."
230009,0.104870,-0.108980,-0.116880,NC_020518,NC_020518 sample_9,Escherichia coli,0.100450,-0.080855,-0.164070,NC_024379,NC_024379 sample_59,"Escherichia phage PE3-1, complete genome."
233600,0.198540,-0.051005,-0.158500,NC_020832,NC_020832 sample_0,Bacillus subtilis,-0.033816,-0.144060,-0.098463,NC_022771,NC_022771 sample_60,"Bacillus phage Grass, complete genome."
233601,-0.011099,-0.135230,-0.247600,NC_020832,NC_020832 sample_1,Bacillus subtilis,-0.110280,-0.137230,-0.143630,NC_022771,NC_022771 sample_61,"Bacillus phage Grass, complete genome."
233602,0.246150,-0.141140,-0.194060,NC_020832,NC_020832 sample_2,Bacillus subtilis,-0.116620,-0.153920,-0.174680,NC_022771,NC_022771 sample_62,"Bacillus phage Grass, complete genome."
233603,0.148680,-0.174130,-0.141420,NC_020832,NC_020832 sample_3,Bacillus subtilis,0.017594,-0.172540,-0.231410,NC_022771,NC_022771 sample_63,"Bacillus phage Grass, complete genome."
233604,0.098112,-0.162400,-0.227320,NC_020832,NC_020832 sample_4,Bacillus subtilis,-0.021110,-0.098352,-0.153520,NC_022771,NC_022771 sample_64,"Bacillus phage Grass, complete genome."
233605,-0.043190,-0.176850,-0.289030,NC_020832,NC_020832 sample_5,Bacillus subtilis,-0.027177,-0.165790,-0.194870,NC_022771,NC_022771 sample_65,"Bacillus phage Grass, complete genome."
233606,-0.150270,-0.094481,-0.210610,NC_020832,NC_020832 sample_6,Bacillus subtilis,0.018061,-0.159720,-0.077678,NC_022771,NC_022771 sample_66,"Bacillus phage Grass, complete genome."
233607,0.020385,-0.067927,-0.078700,NC_020832,NC_020832 sample_7,Bacillus subtilis,-0.121150,-0.121810,-0.226550,NC_022771,NC_022771 sample_67,"Bacillus phage Grass, complete genome."
233608,0.012834,-0.165680,-0.257830,NC_020832,NC_020832 sample_8,Bacillus subtilis,-0.089248,-0.097136,-0.172310,NC_022771,NC_022771 sample_68,"Bacillus phage Grass, complete genome."
233609,0.241700,-0.180770,-0.091321,NC_020832,NC_020832 sample_9,Bacillus subtilis,-0.020982,-0.042281,-0.253590,NC_022771,NC_022771 sample_69,"Bacillus phage Grass, complete genome."
234500,0.288210,-0.272430,0.299320,NC_020912,NC_020912 sample_0,Pseudomonas aeruginosa,0.371750,-0.042773,-0.202850,NC_024381,NC_024381 sample_70,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234501,0.520250,-0.062902,0.360150,NC_020912,NC_020912 sample_1,Pseudomonas aeruginosa,0.307930,-0.121440,-0.130820,NC_024381,NC_024381 sample_71,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234502,0.255790,0.016079,0.239510,NC_020912,NC_020912 sample_2,Pseudomonas aeruginosa,0.239800,-0.052087,-0.195310,NC_024381,NC_024381 sample_72,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234503,0.316020,-0.202030,0.272830,NC_020912,NC_020912 sample_3,Pseudomonas aeruginosa,0.199620,-0.128340,-0.257050,NC_024381,NC_024381 sample_73,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234504,0.342450,0.005907,0.260930,NC_020912,NC_020912 sample_4,Pseudomonas aeruginosa,0.323950,-0.045384,-0.221330,NC_024381,NC_024381 sample_74,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234505,0.278040,-0.176020,0.111420,NC_020912,NC_020912 sample_5,Pseudomonas aeruginosa,0.213880,-0.049167,-0.152310,NC_024381,NC_024381 sample_75,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234506,0.444790,-0.079625,0.152200,NC_020912,NC_020912 sample_6,Pseudomonas aeruginosa,0.273840,0.014065,-0.180220,NC_024381,NC_024381 sample_76,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234507,0.252750,-0.203390,0.100260,NC_020912,NC_020912 sample_7,Pseudomonas aeruginosa,0.150870,-0.112710,-0.075795,NC_024381,NC_024381 sample_77,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234508,0.291680,-0.073217,0.212270,NC_020912,NC_020912 sample_8,Pseudomonas aeruginosa,0.167370,-0.040545,-0.115930,NC_024381,NC_024381 sample_78,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
234509,0.590990,0.050677,0.466480,NC_020912,NC_020912 sample_9,Pseudomonas aeruginosa,0.163240,-0.055044,-0.195570,NC_024381,NC_024381 sample_79,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245300,0.427600,-0.160090,0.393580,NC_021577,NC_021577 sample_0,Pseudomonas aeruginosa,0.363970,-0.048115,0.020282,NC_024381,NC_024381 sample_80,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245301,0.499520,-0.211130,0.404090,NC_021577,NC_021577 sample_1,Pseudomonas aeruginosa,0.286960,-0.125410,0.038477,NC_024381,NC_024381 sample_81,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245302,0.455700,-0.168980,0.277990,NC_021577,NC_021577 sample_2,Pseudomonas aeruginosa,0.362310,-0.044205,-0.197510,NC_024381,NC_024381 sample_82,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245303,0.525440,-0.024016,0.298180,NC_021577,NC_021577 sample_3,Pseudomonas aeruginosa,0.131170,-0.052448,-0.185370,NC_024381,NC_024381 sample_83,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245304,0.200650,-0.187400,0.078030,NC_021577,NC_021577 sample_4,Pseudomonas aeruginosa,0.257360,0.018395,-0.166160,NC_024381,NC_024381 sample_84,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245305,0.568810,0.017057,0.313620,NC_021577,NC_021577 sample_5,Pseudomonas aeruginosa,0.312780,0.031113,-0.169740,NC_024381,NC_024381 sample_85,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245306,0.449690,-0.001016,0.140130,NC_021577,NC_021577 sample_6,Pseudomonas aeruginosa,0.015674,-0.255840,-0.151000,NC_024381,NC_024381 sample_86,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245307,0.424450,-0.051215,0.073433,NC_021577,NC_021577 sample_7,Pseudomonas aeruginosa,0.287510,-0.004374,-0.015343,NC_024381,NC_024381 sample_87,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245308,0.480510,-0.103730,0.229640,NC_021577,NC_021577 sample_8,Pseudomonas aeruginosa,0.272250,-0.065318,-0.181980,NC_024381,NC_024381 sample_88,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
245309,0.284440,-0.095823,0.085015,NC_021577,NC_021577 sample_9,Pseudomonas aeruginosa,0.270870,-0.040916,-0.012914,NC_024381,NC_024381 sample_89,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
258800,0.151290,-0.101350,-0.189790,NC_022364,NC_022364 sample_0,Escherichia coli,0.002224,-0.143140,-0.133940,NC_024379,NC_024379 sample_90,"Escherichia phage PE3-1, complete genome."
258801,0.170470,-0.151470,-0.165570,NC_022364,NC_022364 sample_1,Escherichia coli,0.013550,-0.060473,-0.052711,NC_024379,NC_024379 sample_91,"Escherichia phage PE3-1, complete genome."
258802,0.279790,-0.101960,-0.164410,NC_022364,NC_022364 sample_2,Escherichia coli,0.154180,-0.034696,-0.039187,NC_024379,NC_024379 sample_92,"Escherichia phage PE3-1, complete genome."
258803,-0.039258,-0.183880,-0.227330,NC_022364,NC_022364 sample_3,Escherichia coli,-0.028137,-0.100060,-0.081450,NC_024379,NC_024379 sample_93,"Escherichia phage PE3-1, complete genome."
258804,0.250850,-0.016536,-0.146390,NC_022364,NC_022364 sample_4,Escherichia coli,0.147630,-0.083548,-0.040076,NC_024379,NC_024379 sample_94,"Escherichia phage PE3-1, complete genome."
258805,-0.083827,-0.105110,-0.374170,NC_022364,NC_022364 sample_5,Escherichia coli,0.127000,-0.053872,-0.090638,NC_024379,NC_024379 sample_95,"Escherichia phage PE3-1, complete genome."
258806,0.311470,-0.026604,-0.136730,NC_022364,NC_022364 sample_6,Escherichia coli,0.046023,-0.162550,-0.127630,NC_024379,NC_024379 sample_96,"Escherichia phage PE3-1, complete genome."
258807,0.165580,-0.113810,-0.239780,NC_022364,NC_022364 sample_7,Escherichia coli,0.195300,-0.063250,-0.062503,NC_024379,NC_024379 sample_97,"Escherichia phage PE3-1, complete genome."
258808,0.135560,-0.179730,-0.016960,NC_022364,NC_022364 sample_8,Escherichia coli,0.032705,-0.124120,-0.018499,NC_024379,NC_024379 sample_98,"Escherichia phage PE3-1, complete genome."
258809,0.219920,-0.114980,-0.150870,NC_022364,NC_022364 sample_9,Escherichia coli,0.126750,-0.098219,-0.027340,NC_024379,NC_024379 sample_99,"Escherichia phage PE3-1, complete genome."
259000,0.236540,-0.106740,-0.151080,NC_022370,NC_022370 sample_0,Escherichia coli,0.109300,-0.063529,-0.082088,NC_024379,NC_024379 sample_0,"Escherichia phage PE3-1, complete genome."
259001,0.166980,-0.192780,-0.172490,NC_022370,NC_022370 sample_1,Escherichia coli,0.187450,-0.042820,-0.112300,NC_024379,NC_024379 sample_1,"Escherichia phage PE3-1, complete genome."
259002,0.157910,-0.076352,-0.188030,NC_022370,NC_022370 sample_2,Escherichia coli,0.169610,-0.001253,-0.191560,NC_024379,NC_024379 sample_2,"Escherichia phage PE3-1, complete genome."
259003,0.091705,-0.115270,-0.149320,NC_022370,NC_022370 sample_3,Escherichia coli,0.037746,-0.080842,-0.081098,NC_024379,NC_024379 sample_3,"Escherichia phage PE3-1, complete genome."
259004,0.190920,-0.134950,-0.118980,NC_022370,NC_022370 sample_4,Escherichia coli,0.051405,-0.107190,-0.042500,NC_024379,NC_024379 sample_4,"Escherichia phage PE3-1, complete genome."
259005,0.377350,-0.212440,-0.081310,NC_022370,NC_022370 sample_5,Escherichia coli,0.120010,-0.114360,-0.028844,NC_024379,NC_024379 sample_5,"Escherichia phage PE3-1, complete genome."
259006,0.215490,-0.111390,-0.080531,NC_022370,NC_022370 sample_6,Escherichia coli,-0.005814,-0.103330,-0.047162,NC_024379,NC_024379 sample_6,"Escherichia phage PE3-1, complete genome."
259007,0.189340,-0.133200,-0.199840,NC_022370,NC_022370 sample_7,Escherichia coli,0.077483,-0.142200,-0.141290,NC_024379,NC_024379 sample_7,"Escherichia phage PE3-1, complete genome."
259008,0.264260,-0.022653,-0.020375,NC_022370,NC_022370 sample_8,Escherichia coli,0.004679,-0.089172,-0.070087,NC_024379,NC_024379 sample_8,"Escherichia phage PE3-1, complete genome."
259009,-0.185390,-0.047019,-0.263540,NC_022370,NC_022370 sample_9,Escherichia coli,0.075941,-0.190460,-0.149640,NC_024379,NC_024379 sample_9,"Escherichia phage PE3-1, complete genome."
263100,0.087746,-0.203740,-0.227770,NC_022648,NC_022648 sample_0,Escherichia coli,0.112070,-0.106680,-0.214120,NC_024379,NC_024379 sample_10,"Escherichia phage PE3-1, complete genome."
263101,0.337830,-0.069517,-0.206640,NC_022648,NC_022648 sample_1,Escherichia coli,0.180130,-0.114500,-0.025250,NC_024379,NC_024379 sample_11,"Escherichia phage PE3-1, complete genome."
263102,0.173350,-0.162070,-0.106890,NC_022648,NC_022648 sample_2,Escherichia coli,0.106830,-0.055886,-0.087542,NC_024379,NC_024379 sample_12,"Escherichia phage PE3-1, complete genome."
263103,0.296600,-0.144030,-0.176650,NC_022648,NC_022648 sample_3,Escherichia coli,0.150760,-0.221090,-0.164310,NC_024379,NC_024379 sample_13,"Escherichia phage PE3-1, complete genome."
263104,0.363150,-0.041467,-0.106820,NC_022648,NC_022648 sample_4,Escherichia coli,0.045148,-0.111510,0.011593,NC_024379,NC_024379 sample_14,"Escherichia phage PE3-1, complete genome."
263105,0.190390,-0.064015,-0.061628,NC_022648,NC_022648 sample_5,Escherichia coli,-0.083615,-0.139830,-0.247070,NC_024379,NC_024379 sample_15,"Escherichia phage PE3-1, complete genome."
263106,0.422120,-0.150530,-0.132090,NC_022648,NC_022648 sample_6,Escherichia coli,0.073403,0.052756,-0.094412,NC_024379,NC_024379 sample_16,"Escherichia phage PE3-1, complete genome."
263107,0.168580,-0.131120,-0.151130,NC_022648,NC_022648 sample_7,Escherichia coli,0.025271,-0.094013,-0.164740,NC_024379,NC_024379 sample_17,"Escherichia phage PE3-1, complete genome."
263108,0.176380,-0.037372,-0.217210,NC_022648,NC_022648 sample_8,Escherichia coli,0.119830,-0.089752,-0.148740,NC_024379,NC_024379 sample_18,"Escherichia phage PE3-1, complete genome."
263109,0.090923,-0.220690,-0.077057,NC_022648,NC_022648 sample_9,Escherichia coli,0.037717,-0.085195,-0.150390,NC_024379,NC_024379 sample_19,"Escherichia phage PE3-1, complete genome."
265000,0.333790,-0.043029,0.069314,NC_022806,NC_022806 sample_0,Pseudomonas aeruginosa,0.409280,-0.072538,0.030760,NC_024381,NC_024381 sample_20,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265001,0.424570,-0.021342,0.114420,NC_022806,NC_022806 sample_1,Pseudomonas aeruginosa,0.386490,-0.055787,-0.008110,NC_024381,NC_024381 sample_21,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265002,0.346060,-0.126840,0.345620,NC_022806,NC_022806 sample_2,Pseudomonas aeruginosa,0.355140,-0.033365,-0.073894,NC_024381,NC_024381 sample_22,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265003,0.287740,-0.193980,0.148410,NC_022806,NC_022806 sample_3,Pseudomonas aeruginosa,0.214590,-0.004882,-0.121010,NC_024381,NC_024381 sample_23,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
