,x,y,z,ncbi_id,sample_name,full_name
155279,0.162460,0.064409,-0.089423,NC_016796,NC_016796 sample_79,Brucella canis HSK A52141 chromosome 2
233323,0.047276,0.051825,-0.023223,NC_020829,NC_020829 sample_23,Pseudomonas denitrificans ATCC 13867
10917,0.025867,0.047217,-0.033851,NC_004310,NC_004310 sample_17,Brucella suis 1330 chromosome I
48095,0.209870,0.118240,-0.158520,NC_009254,NC_009254 sample_95,Burkholderia vietnamiensis G4 chromosome 3
225940,-0.046192,0.011675,0.031020,NC_020244,NC_020244 sample_40,Bacillus subtilis XF-1
21064,0.035148,0.034231,0.026285,NC_006582,NC_006582 sample_64,Bacillus clausii KSM-K16
130830,0.102180,0.102340,-0.014985,NC_015222,NC_015222 sample_30,Nitrosomonas sp. AL212
231157,-0.030848,0.040634,0.020330,NC_020540,NC_020540 sample_57,Streptococcus pyogenes M1 476 DNA
258353,0.159020,0.107960,-0.123260,NC_022350,NC_022350 sample_53,Mycobacterium tuberculosis str. Haarlem
129057,0.150820,0.057948,-0.060823,NC_015138,NC_015138 sample_57,Acidovorax avenae subsp. avenae ATCC 19860
211370,0.016980,0.012951,0.013382,NC_018658,NC_018658 sample_70,Escherichia coli O104:H4 str. 2011C-3493
34157,0.203660,0.094640,-0.151640,NC_008048,NC_008048 sample_57,Sphingopyxis alaskensis RB2256
18416,0.227130,0.099812,-0.114130,NC_006177,NC_006177 sample_16,Symbiobacterium thermophilum IAM 14863
106993,-0.134580,-0.025365,0.048421,NC_013939,NC_013939 sample_93,Deferribacter desulfuricans SSM1
148718,0.141450,0.096926,-0.066614,NC_016147,NC_016147 sample_18,Pseudoxanthomonas spadix BD-a59
246366,-0.031740,0.018260,0.008645,NC_021713,NC_021713 sample_66,Alteromonas macleodii str. 'Ionian Sea UM7'
205940,0.132120,0.088457,-0.082057,NC_018514,NC_018514 sample_40,Burkholderia cepacia GG4 chromosome 2
136265,0.067581,0.033392,-0.051900,NC_015566,NC_015566 sample_65,Serratia sp. AS12
158484,-0.042412,0.019226,-0.001517,NC_016863,NC_016863 sample_84,Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1
145233,0.140940,0.076662,-0.057809,NC_015947,NC_015947 sample_33,Stenotrophomonas maltophilia JV3
111885,0.321770,0.122390,-0.245330,NC_014168,NC_014168 sample_85,Segniliparus rotundus DSM 44985
187553,-0.077556,-0.037094,0.040741,NC_017567,NC_017567 sample_53,Streptococcus dysgalactiae subsp. equisimilis ATCC 12394
47,-0.034593,0.029577,0.023829,NC_000117,NC_000117 sample_47,Chlamydia trachomatis D/UW-3/CX
263655,-0.127040,0.005310,0.052956,NC_022660,NC_022660 sample_55,Campylobacter coli 15-537360
159643,-0.125330,-0.030244,0.079756,NC_016913,NC_016913 sample_43,Rickettsia rickettsii str. Brazil
48209,0.199930,0.069790,-0.148480,NC_009256,NC_009256 sample_9,Burkholderia vietnamiensis G4 chromosome 1
96926,-0.051133,0.030739,0.026246,NC_013161,NC_013161 sample_26,Cyanothece sp. PCC 8802
45542,0.004622,0.050567,0.030106,NC_008820,NC_008820 sample_42,Prochlorococcus marinus str. MIT 9303
134525,-0.054692,0.004241,0.048735,NC_015499,NC_015499 sample_25,Thermodesulfobium narugense DSM 14796
89211,0.156700,0.078658,-0.117890,NC_012590,NC_012590 sample_11,Corynebacterium aurimucosum ATCC 700975
165564,0.057638,0.059654,-0.015643,NC_017094,NC_017094 sample_64,Leptospirillum ferrooxidans C2-3
31494,0.085378,0.055959,-0.048861,NC_007908,NC_007908 sample_94,Rhodoferax ferrireducens T118
138773,0.170690,0.083693,-0.095565,NC_015656,NC_015656 sample_73,Frankia symbiont of Datisca glomerata
241369,-0.042106,0.031919,0.044263,NC_021217,NC_021217 sample_69,Helicobacter pylori UM037
224447,0.112420,0.092780,-0.040821,NC_020133,NC_020133 sample_47,Mycobacterium liflandii 128FXT
188114,-0.072345,0.004778,0.054465,NC_017576,NC_017576 sample_14,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
168388,-0.180400,-0.045060,0.089570,NC_017192,NC_017192 sample_88,Arcobacter sp. L
9000,-0.100090,0.022724,0.041268,NC_003485,NC_003485 sample_0,Streptococcus pyogenes MGAS8232
151370,0.190630,0.082947,-0.124530,NC_016617,NC_016617 sample_70,Azospirillum brasilense Sp245
180734,-0.101500,-0.005188,0.049416,NC_017453,NC_017453 sample_34,Francisella tularensis subsp. tularensis NE061598
231951,0.112910,0.075631,-0.040235,NC_020559,NC_020559 sample_51,Mycobacterium tuberculosis str. Erdman = ATCC 35801 DNA
27748,0.025929,0.044499,0.021132,NC_007604,NC_007604 sample_48,Synechococcus elongatus PCC 7942
58738,-0.154370,-0.035983,0.081278,NC_009882,NC_009882 sample_38,Rickettsia rickettsii str. 'Sheila Smith'
117245,-0.010477,0.059694,-0.014259,NC_014394,NC_014394 sample_45,Gallionella capsiferriformans ES-2
192776,0.057904,0.045686,-0.004314,NC_017730,NC_017730 sample_76,Corynebacterium pseudotuberculosis 31
128899,0.192070,0.079819,-0.143480,NC_015136,NC_015136 sample_99,Burkholderia sp. CCGE1001 chromosome 1
128819,0.184840,0.073774,-0.063146,NC_015136,NC_015136 sample_19,Burkholderia sp. CCGE1001 chromosome 1
151821,-0.087698,0.007265,0.052705,NC_016627,NC_016627 sample_21,Clostridium clariflavum DSM 19732
140230,-0.122950,-0.008350,0.104340,NC_015687,NC_015687 sample_30,Clostridium acetobutylicum DSM 1731
138050,-0.082156,0.015553,0.042499,NC_015601,NC_015601 sample_50,Erysipelothrix rhusiopathiae str. Fujisawa
114010,-0.118690,-0.001086,0.050966,NC_014256,NC_014256 sample_10,Helicobacter pylori B8
122560,-0.127480,-0.015864,0.058366,NC_014727,NC_014727 sample_60,Lactobacillus delbrueckii subsp. bulgaricus ND02
67616,0.135350,0.082772,-0.102370,NC_010552,NC_010552 sample_16,Burkholderia ambifaria MC40-6 chromosome 2
7148,-0.016113,0.054418,0.012547,NC_003098,NC_003098 sample_48,Streptococcus pneumoniae R6
167838,0.355940,0.141530,-0.224490,NC_017186,NC_017186 sample_38,Amycolatopsis mediterranei S699
78303,0.287560,0.097300,-0.147390,NC_011420,NC_011420 sample_3,Rhodospirillum centenum SW
116399,0.134440,0.087475,-0.047246,NC_014375,NC_014375 sample_99,Brevundimonas subvibrioides ATCC 15264
142300,-0.032800,0.001109,0.036842,NC_015735,NC_015735 sample_0,Candidatus Moranella endobia PCIT
221062,-0.072601,0.031384,0.071974,NC_019896,NC_019896 sample_62,Bacillus subtilis subsp. subtilis str. BSP1
150795,-0.015251,0.011167,0.031729,NC_016609,NC_016609 sample_95,Niastella koreensis GR20-10
239987,-0.006317,0.046015,0.011788,NC_021179,NC_021179 sample_87,Treponema pallidum str. Fribourg-Blanc
20738,-0.114570,-0.004068,0.064237,NC_006526,NC_006526 sample_38,Zymomonas mobilis subsp. mobilis ZM4
266318,-0.081821,-0.002583,0.037684,NC_022909,NC_022909 sample_18,Lactobacillus johnsonii N6.2
85361,0.007646,0.037410,-0.027783,NC_012026,NC_012026 sample_61,Anaplasma marginale str. Florida
70878,-0.089875,0.000556,0.039617,NC_010698,NC_010698 sample_78,Helicobacter pylori Shi470
138694,-0.082114,0.018658,0.023447,NC_015638,NC_015638 sample_94,Lacinutrix sp. 5H-3-7-4
15229,-0.143600,-0.017060,0.075223,NC_005072,NC_005072 sample_29,Prochlorococcus marinus subsp. pastoris str. CCMP1986
153787,-0.029685,0.020425,0.020493,NC_016777,NC_016777 sample_87,Brucella abortus A13334 chromosome 2
186242,-0.014324,0.012096,0.015054,NC_017547,NC_017547 sample_42,Listeria monocytogenes Finland 1998
245008,-0.006594,0.026885,0.038670,NC_021521,NC_021521 sample_8,Haemophilus parasuis ZJ0906
137879,0.125060,0.078198,-0.043011,NC_015596,NC_015596 sample_79,Sinorhizobium meliloti AK83 chromosome 2
19123,0.351350,0.157930,-0.284340,NC_006349,NC_006349 sample_23,Burkholderia mallei ATCC 23344 chromosome 2
139846,-0.027368,0.060968,0.016579,NC_015681,NC_015681 sample_46,Thermodesulfatator indicus DSM 15286
82862,0.085554,0.048343,-0.052528,NC_011883,NC_011883 sample_62,Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774
71597,0.071696,0.040106,-0.013967,NC_010740,NC_010740 sample_97,Brucella abortus S19 chromosome 2
23901,0.093142,0.063726,-0.042323,NC_007333,NC_007333 sample_1,Thermobifida fusca YX
10984,0.068920,0.078802,-0.038488,NC_004310,NC_004310 sample_84,Brucella suis 1330 chromosome I
269499,-0.000758,0.041586,-0.016447,NC_023137,NC_023137 sample_99,Phaeobacter gallaeciensis DSM 26640
120431,-0.048942,0.029346,0.029105,NC_014624,NC_014624 sample_31,Eubacterium limosum KIST612
1407,-0.026417,0.023575,0.038332,NC_000964,NC_000964 sample_7,Bacillus subtilis subsp. subtilis str. 168
237564,-0.023952,0.039683,0.031969,NC_021047,NC_021047 sample_64,Clostridium cf. saccharolyticum K10
33656,-0.051212,0.035437,0.022836,NC_008023,NC_008023 sample_56,Streptococcus pyogenes MGAS2096
70352,0.168220,0.084689,-0.100550,NC_010678,NC_010678 sample_52,Ralstonia pickettii 12J chromosome 2
124856,0.248460,0.098528,-0.140320,NC_014830,NC_014830 sample_56,Intrasporangium calvum DSM 43043
217472,-0.010060,0.029878,-0.009566,NC_019567,NC_019567 sample_72,Bdellovibrio bacteriovorus str. Tiberius
122705,-0.067608,0.028770,0.049093,NC_014734,NC_014734 sample_5,Paludibacter propionicigenes WB4
4868,0.053457,0.053354,-0.010961,NC_002937,NC_002937 sample_68,Desulfovibrio vulgaris str. Hildenborough
11256,-0.062954,0.006345,0.048640,NC_004342,NC_004342 sample_56,Leptospira interrogans serovar Lai str. 56601 chromosome I
78841,-0.044677,0.007957,0.033500,NC_011566,NC_011566 sample_41,Shewanella piezotolerans WP3
215806,0.129080,0.036582,0.025668,NC_019386,NC_019386 sample_6,Thermus oshimai JL-2
4316,0.140820,0.114330,-0.047418,NC_002928,NC_002928 sample_16,Bordetella parapertussis 12822
169900,0.103890,0.066852,-0.025854,NC_017245,NC_017245 sample_0,Brucella melitensis M28 chromosome chromosome 2
208936,-0.106630,-0.035895,0.065475,NC_018609,NC_018609 sample_36,Riemerella anatipestifer RA-CH-1
188786,0.240470,0.066074,-0.066188,NC_017586,NC_017586 sample_86,Streptomyces cattleya NRRL 8057 = DSM 46488
140514,-0.073376,0.005083,0.020998,NC_015697,NC_015697 sample_14,Lactobacillus reuteri SD2112
115230,0.080942,0.010665,-0.056769,NC_014329,NC_014329 sample_30,Corynebacterium pseudotuberculosis FRC41
71221,0.201210,0.096942,-0.141800,NC_010725,NC_010725 sample_21,Methylobacterium populi BJ001
216137,0.162590,0.072450,-0.064343,NC_019395,NC_019395 sample_37,Propionibacterium acidipropionici ATCC 4875
26955,0.050025,0.067703,-0.058310,NC_007516,NC_007516 sample_55,Synechococcus sp. CC9605
146893,-0.084441,0.001788,0.073436,NC_016012,NC_016012 sample_93,Candidatus Arthromitus sp. SFB-rat-Yit
164756,-0.148630,-0.019942,0.078382,NC_017066,NC_017066 sample_56,Rickettsia typhi str. TH1527
58781,-0.074418,0.012471,0.030979,NC_009882,NC_009882 sample_81,Rickettsia rickettsii str. 'Sheila Smith'
268894,0.213600,0.086121,-0.128940,NC_023066,NC_023066 sample_94,Pseudomonas aeruginosa LES431
111103,-0.131270,-0.018525,0.031257,NC_014150,NC_014150 sample_3,Brachyspira murdochii DSM 12563
62626,0.026942,0.028663,-0.028606,NC_010175,NC_010175 sample_26,Chloroflexus aurantiacus J-10-fl
209908,-0.032761,0.002463,0.024499,NC_018625,NC_018625 sample_8,Chlamydia psittaci CP3
117020,-0.130170,0.011144,0.052328,NC_014392,NC_014392 sample_20,Caldicellulosiruptor obsidiansis OB47
17557,-0.053152,0.052173,0.042948,NC_005966,NC_005966 sample_57,Acinetobacter sp. ADP1
152136,-0.071285,0.025271,0.041700,NC_016630,NC_016630 sample_36,Filifactor alocis ATCC 35896
265626,-0.049751,0.023888,0.042790,NC_022898,NC_022898 sample_26,Bacillus subtilis PY79
251939,-0.007679,-0.005570,0.008729,NC_021890,NC_021890 sample_39,Chlamydia trachomatis RC-F(s)/342
111872,0.052651,0.074733,-0.059945,NC_014168,NC_014168 sample_72,Segniliparus rotundus DSM 44985
224425,0.239260,0.138800,-0.122710,NC_020133,NC_020133 sample_25,Mycobacterium liflandii 128FXT
265284,0.118880,0.078213,-0.048114,NC_022808,NC_022808 sample_84,Pseudomonas aeruginosa PA1
155821,0.041583,0.058305,-0.003025,NC_016802,NC_016802 sample_21,Corynebacterium diphtheriae HC02
97037,-0.091324,0.016760,0.044196,NC_013162,NC_013162 sample_37,Capnocytophaga ochracea DSM 7271
93662,0.023305,0.032217,-0.009933,NC_012917,NC_012917 sample_62,Pectobacterium carotovorum subsp. carotovorum PC1
174398,0.031334,0.007316,-0.000073,NC_017307,NC_017307 sample_98,Corynebacterium pseudotuberculosis CIP 52.97
240506,0.357680,0.117410,-0.254500,NC_021193,NC_021193 sample_6,Mycobacterium tuberculosis CAS/NITR204
14472,0.041351,0.046153,0.022894,NC_004842,NC_004842 sample_72,Anaplasma marginale str. St. Maries
82325,-0.110240,-0.010334,0.100950,NC_011833,NC_011833 sample_25,Buchnera aphidicola str. 5A (Acyrthosiphon pisum)
256128,-0.147630,-0.034410,0.073974,NC_022132,NC_022132 sample_28,Campylobacter coli 76339
233335,0.140940,0.095997,-0.098005,NC_020829,NC_020829 sample_35,Pseudomonas denitrificans ATCC 13867
199791,-0.006632,0.002904,0.018531,NC_018019,NC_018019 sample_91,Corynebacterium pseudotuberculosis Cp162
88652,-0.018058,0.036101,0.011682,NC_012578,NC_012578 sample_52,Vibrio cholerae M66-2 chromosome I
31852,-0.075950,0.016910,0.046414,NC_007940,NC_007940 sample_52,Rickettsia bellii RML369-C
109526,0.079351,0.050556,-0.035963,NC_014039,NC_014039 sample_26,Propionibacterium acnes SK137
114396,0.180900,0.080698,-0.134190,NC_014307,NC_014307 sample_96,Ralstonia solanacearum CFBP2957 chromosome complete genome
124914,0.196460,0.107210,-0.067651,NC_014831,NC_014831 sample_14,Thermaerobacter marianensis DSM 12885
80161,-0.079955,0.007868,0.050452,NC_011725,NC_011725 sample_61,Bacillus cereus B4264
115737,0.185990,0.055295,-0.120320,NC_014363,NC_014363 sample_37,Olsenella uli DSM 7084
92047,0.258050,0.101820,-0.133940,NC_012803,NC_012803 sample_47,Micrococcus luteus NCTC 2665
81639,0.094540,0.046898,-0.048490,NC_011768,NC_011768 sample_39,Desulfatibacillum alkenivorans AK-01
127227,0.034622,0.053846,-0.025036,NC_014960,NC_014960 sample_27,Anaerolinea thermophila UNI-1
94357,0.092703,0.034986,-0.036969,NC_012960,NC_012960 sample_57,Candidatus Hodgkinia cicadicola Dsem
107736,0.056988,0.034391,-0.005629,NC_013959,NC_013959 sample_36,Sideroxydans lithotrophicus ES-1
217286,0.009399,0.034518,0.022334,NC_019563,NC_019563 sample_86,Helicobacter pylori Aklavik86
76578,-0.173250,-0.015620,0.081571,NC_011229,NC_011229 sample_78,Borrelia duttonii Ly
70295,-0.140770,-0.014753,0.065589,NC_010677,NC_010677 sample_95,Francisella tularensis subsp. mediasiatica FSC147
47713,0.054473,0.089436,-0.019739,NC_009138,NC_009138 sample_13,Herminiimonas arsenicoxydans
206377,-0.085710,-0.025526,0.036947,NC_018521,NC_018521 sample_77,Campylobacter jejuni subsp. jejuni NCTC 11168-BN148
1005,-0.063169,0.015381,0.034134,NC_000921,NC_000921 sample_5,Helicobacter pylori J99
129138,-0.039539,0.004519,0.019133,NC_015144,NC_015144 sample_38,Weeksella virosa DSM 16922
216690,-0.020336,0.041201,0.023003,NC_019439,NC_019439 sample_90,Anabaena sp. 90 chromosome chANA02
111632,0.191190,0.106780,-0.117440,NC_014165,NC_014165 sample_32,Thermobispora bispora DSM 43833
227512,0.047273,0.037104,-0.012729,NC_020307,NC_020307 sample_12,Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992
119489,-0.080829,0.001468,0.063023,NC_014552,NC_014552 sample_89,Mycoplasma fermentans JER
65294,-0.066184,0.020025,0.040945,NC_010475,NC_010475 sample_94,Synechococcus sp. PCC 7002
200357,-0.060621,0.010711,0.044635,NC_018065,NC_018065 sample_57,Solibacillus silvestris StLB046
26666,0.012936,0.045245,0.027762,NC_007512,NC_007512 sample_66,Chlorobium luteolum DSM 273
221805,0.045628,0.072677,-0.043420,NC_019936,NC_019936 sample_5,Pseudomonas stutzeri RCH2
50228,0.145860,0.063042,-0.100310,NC_009445,NC_009445 sample_28,Bradyrhizobium sp. ORS 278
181243,-0.124290,0.012681,0.078167,NC_017464,NC_017464 sample_43,Ignavibacterium album JCM 16511
215131,0.010834,0.039012,0.025145,NC_018936,NC_018936 sample_31,Streptococcus pyogenes A20
135688,0.126840,0.097075,-0.013255,NC_015556,NC_015556 sample_88,Pseudomonas fulva 12-X
25691,-0.005215,0.035405,0.012020,NC_007484,NC_007484 sample_91,Nitrosococcus oceani ATCC 19707
78052,-0.064471,0.005865,0.025934,NC_011375,NC_011375 sample_52,Streptococcus pyogenes NZ131
238078,0.022498,0.026090,-0.009121,NC_021057,NC_021057 sample_78,Candidatus Moranella endobia PCVAL
233333,0.152370,0.091771,-0.080934,NC_020829,NC_020829 sample_33,Pseudomonas denitrificans ATCC 13867
156923,0.006411,0.050121,-0.017238,NC_016818,NC_016818 sample_23,Rahnella aquatilis CIP 78.65 = ATCC 33071
42138,-0.147790,-0.008574,0.070971,NC_008601,NC_008601 sample_38,Francisella novicida U112
149656,0.063471,0.070528,-0.007452,NC_016516,NC_016516 sample_56,Propionibacterium acnes TypeIA2 P.acn33
40597,0.210750,0.088271,-0.189900,NC_008542,NC_008542 sample_97,Burkholderia cenocepacia HI2424 chromosome 1
223223,0.147700,0.074518,-0.098315,NC_019973,NC_019973 sample_23,Mesorhizobium australicum WSM2073
260130,0.094424,0.059854,-0.056252,NC_022523,NC_022523 sample_30,Bifidobacterium animalis subsp. lactis ATCC 27673
36345,0.189930,0.084557,-0.137590,NC_008268,NC_008268 sample_45,Rhodococcus jostii RHA1
48918,0.057890,0.059180,0.004737,NC_009348,NC_009348 sample_18,Aeromonas salmonicida subsp. salmonicida A449
262426,-0.152540,-0.010292,0.093066,NC_022583,NC_022583 sample_26,Mesoplasma florum W37
3303,0.100710,0.070035,-0.053528,NC_002677,NC_002677 sample_3,Mycobacterium leprae TN
114884,0.304150,0.109910,-0.214460,NC_014318,NC_014318 sample_84,Amycolatopsis mediterranei U32
107123,-0.066242,0.019118,0.027160,NC_013943,NC_013943 sample_23,Denitrovibrio acetiphilus DSM 12809
157112,-0.113880,-0.030997,0.056313,NC_016826,NC_016826 sample_12,Streptococcus infantarius subsp. infantarius CJ18
266200,-0.003467,0.001365,0.027265,NC_022908,NC_022908 sample_0,Brucella ceti TE28753-12 chromosome 2
148748,0.146710,0.049284,-0.077836,NC_016147,NC_016147 sample_48,Pseudoxanthomonas spadix BD-a59
11811,0.060961,0.054719,0.011483,NC_004369,NC_004369 sample_11,Corynebacterium efficiens YS-314
53919,0.220530,0.105440,-0.148580,NC_009636,NC_009636 sample_19,Sinorhizobium medicae WSM419
91838,-0.060842,0.040319,0.033372,NC_012793,NC_012793 sample_38,Geobacillus sp. WCH70
34878,0.166390,0.090350,-0.063202,NC_008146,NC_008146 sample_78,Mycobacterium sp. MCS
241558,0.016693,0.049260,-0.006696,NC_021219,NC_021219 sample_58,Candidatus Saccharimonas aalborgensis
131160,-0.058655,0.022510,0.026170,NC_015275,NC_015275 sample_60,Clostridium lentocellum DSM 5427
159535,-0.113820,0.006401,0.047586,NC_016912,NC_016912 sample_35,Staphylococcus aureus subsp. aureus VC40
7021,0.076848,0.047343,-0.073733,NC_003063,NC_003063 sample_21,Agrobacterium fabrum str. C58 chromosome linear
198468,0.074648,0.064611,-0.047232,NC_017986,NC_017986 sample_68,Pseudomonas putida ND6
4444,0.165020,0.096464,-0.136020,NC_002929,NC_002929 sample_44,Bordetella pertussis Tohama I
238742,0.060685,0.081032,-0.007372,NC_021085,NC_021085 sample_42,Propionibacterium acnes HL096PA1
252881,-0.055729,-0.001697,0.050964,NC_021899,NC_021899 sample_81,Chlamydia trachomatis RC-J/971
155147,0.005408,0.036907,-0.014224,NC_016795,NC_016795 sample_47,Brucella abortus A13334 chromosome 1
8367,0.207030,0.092647,-0.110530,NC_003295,NC_003295 sample_67,Ralstonia solanacearum GMI1000
78103,0.181920,0.066399,-0.108050,NC_011386,NC_011386 sample_3,Oligotropha carboxidovorans OM5
201105,-0.058636,0.011035,0.028457,NC_018089,NC_018089 sample_5,Streptococcus mutans GS-5
21502,-0.093106,-0.015151,0.052253,NC_006833,NC_006833 sample_2,Wolbachia endosymbiont strain TRS of Brugia malayi
131988,-0.142530,0.011825,0.075569,NC_015321,NC_015321 sample_88,Fluviicola taffensis DSM 16823
159539,-0.092584,-0.013727,0.063823,NC_016912,NC_016912 sample_39,Staphylococcus aureus subsp. aureus VC40
50972,0.261890,0.105770,-0.138090,NC_009480,NC_009480 sample_72,Clavibacter michiganensis subsp. michiganensis NCPPB 382
175065,0.146400,0.082620,-0.090485,NC_017322,NC_017322 sample_65,Sinorhizobium meliloti BL225C
232972,-0.085689,-0.008658,0.025893,NC_020813,NC_020813 sample_72,Bdellovibrio exovorus JSS
50578,-0.003612,0.038556,0.016571,NC_009455,NC_009455 sample_78,Dehalococcoides sp. BAV1
252238,-0.027838,-0.002002,0.039296,NC_021893,NC_021893 sample_38,Chlamydia trachomatis RC-L2/55
165035,0.276360,0.109150,-0.148530,NC_017075,NC_017075 sample_35,Rubrivivax gelatinosus IL144
