,principal_x,principal_y,principal_z,ncbi_id,sample_name,full_name
1700,-0.844205,3.860528,7.754645,NC_005861,NC_005861 sample_0,Candidatus Protochlamydia amoebophila UWE25
1701,1.026471,11.508805,10.654945,NC_005861,NC_005861 sample_1,Candidatus Protochlamydia amoebophila UWE25
1702,-0.107142,8.049338,10.935680,NC_005861,NC_005861 sample_2,Candidatus Protochlamydia amoebophila UWE25
1703,-0.966330,3.677240,7.402328,NC_005861,NC_005861 sample_3,Candidatus Protochlamydia amoebophila UWE25
1704,0.779944,10.445152,10.995611,NC_005861,NC_005861 sample_4,Candidatus Protochlamydia amoebophila UWE25
1705,0.752707,-0.548249,0.467541,NC_005861,NC_005861 sample_5,Candidatus Protochlamydia amoebophila UWE25
1706,0.462537,9.142968,11.147698,NC_005861,NC_005861 sample_6,Candidatus Protochlamydia amoebophila UWE25
1707,-0.093243,1.260303,3.647161,NC_005861,NC_005861 sample_7,Candidatus Protochlamydia amoebophila UWE25
1708,-0.764459,5.705647,9.442233,NC_005861,NC_005861 sample_8,Candidatus Protochlamydia amoebophila UWE25
1709,-0.889587,3.588841,7.274675,NC_005861,NC_005861 sample_9,Candidatus Protochlamydia amoebophila UWE25
1710,-0.514864,5.664067,9.941747,NC_005945,NC_005945 sample_0,Bacillus anthracis str. Sterne
1711,0.324170,7.645871,10.733990,NC_005945,NC_005945 sample_1,Bacillus anthracis str. Sterne
1712,1.080033,9.746864,11.003350,NC_005945,NC_005945 sample_2,Bacillus anthracis str. Sterne
1713,-0.571228,4.628060,9.142585,NC_005945,NC_005945 sample_3,Bacillus anthracis str. Sterne
1714,1.038128,10.259601,10.777693,NC_005945,NC_005945 sample_4,Bacillus anthracis str. Sterne
1715,0.445945,8.686533,10.938882,NC_005945,NC_005945 sample_5,Bacillus anthracis str. Sterne
1716,-0.761027,3.020271,6.527743,NC_005945,NC_005945 sample_6,Bacillus anthracis str. Sterne
1717,-0.190484,5.977362,10.051934,NC_005945,NC_005945 sample_7,Bacillus anthracis str. Sterne
1718,0.316998,9.222862,11.162517,NC_005945,NC_005945 sample_8,Bacillus anthracis str. Sterne
1719,-0.579795,4.688239,9.156627,NC_005945,NC_005945 sample_9,Bacillus anthracis str. Sterne
1720,-0.605246,3.025830,6.564103,NC_005955,NC_005955 sample_0,Bartonella quintana str. Toulouse
1721,1.770214,12.899779,9.277867,NC_005955,NC_005955 sample_1,Bartonella quintana str. Toulouse
1722,0.448520,7.850903,10.986472,NC_005955,NC_005955 sample_2,Bartonella quintana str. Toulouse
1723,-0.624854,5.905085,10.057415,NC_005955,NC_005955 sample_3,Bartonella quintana str. Toulouse
1724,-0.616833,2.532294,5.823215,NC_005955,NC_005955 sample_4,Bartonella quintana str. Toulouse
1725,2.349838,13.023769,8.487078,NC_005955,NC_005955 sample_5,Bartonella quintana str. Toulouse
1726,0.924377,11.278676,10.282319,NC_005955,NC_005955 sample_6,Bartonella quintana str. Toulouse
1727,-0.552932,4.912522,9.268484,NC_005955,NC_005955 sample_7,Bartonella quintana str. Toulouse
1728,0.783476,9.852013,11.138791,NC_005955,NC_005955 sample_8,Bartonella quintana str. Toulouse
1729,2.328054,13.439938,7.815592,NC_005955,NC_005955 sample_9,Bartonella quintana str. Toulouse
1730,4.043233,13.875048,3.305957,NC_005956,NC_005956 sample_0,Bartonella henselae str. Houston-1
1731,2.595808,14.018599,5.557988,NC_005956,NC_005956 sample_1,Bartonella henselae str. Houston-1
1732,1.139709,11.408765,9.944718,NC_005956,NC_005956 sample_2,Bartonella henselae str. Houston-1
1733,-0.890156,2.996244,6.332283,NC_005956,NC_005956 sample_3,Bartonella henselae str. Houston-1
1734,0.880135,11.499209,10.431067,NC_005956,NC_005956 sample_4,Bartonella henselae str. Houston-1
1735,1.521435,13.166301,8.951968,NC_005956,NC_005956 sample_5,Bartonella henselae str. Houston-1
1736,1.221255,11.558535,10.161337,NC_005956,NC_005956 sample_6,Bartonella henselae str. Houston-1
1737,1.069247,10.976745,10.857484,NC_005956,NC_005956 sample_7,Bartonella henselae str. Houston-1
1738,1.886245,12.234236,9.966331,NC_005956,NC_005956 sample_8,Bartonella henselae str. Houston-1
1739,-0.470668,6.313615,10.325072,NC_005956,NC_005956 sample_9,Bartonella henselae str. Houston-1
1740,-0.377583,5.617053,9.665143,NC_005957,NC_005957 sample_0,Bacillus thuringiensis serovar konkukian str. 97-27
1741,0.537946,8.429988,11.071681,NC_005957,NC_005957 sample_1,Bacillus thuringiensis serovar konkukian str. 97-27
1742,2.481500,13.953732,7.341917,NC_005957,NC_005957 sample_2,Bacillus thuringiensis serovar konkukian str. 97-27
1743,0.414315,8.525036,11.300985,NC_005957,NC_005957 sample_3,Bacillus thuringiensis serovar konkukian str. 97-27
1744,0.012076,1.003602,3.304338,NC_005957,NC_005957 sample_4,Bacillus thuringiensis serovar konkukian str. 97-27
1745,-0.526505,3.211398,6.977487,NC_005957,NC_005957 sample_5,Bacillus thuringiensis serovar konkukian str. 97-27
1746,-0.396718,5.811003,9.719736,NC_005957,NC_005957 sample_6,Bacillus thuringiensis serovar konkukian str. 97-27
1747,0.274294,8.101768,10.809653,NC_005957,NC_005957 sample_7,Bacillus thuringiensis serovar konkukian str. 97-27
1748,1.728504,13.301744,8.559951,NC_005957,NC_005957 sample_8,Bacillus thuringiensis serovar konkukian str. 97-27
1749,1.185001,10.722587,10.967902,NC_005957,NC_005957 sample_9,Bacillus thuringiensis serovar konkukian str. 97-27
1750,1.268102,12.459923,9.236166,NC_005966,NC_005966 sample_0,Acinetobacter sp. ADP1
1751,-0.449286,6.955296,10.185043,NC_005966,NC_005966 sample_1,Acinetobacter sp. ADP1
1752,-0.471691,1.964116,4.944610,NC_005966,NC_005966 sample_2,Acinetobacter sp. ADP1
1753,2.736588,14.225177,6.690572,NC_005966,NC_005966 sample_3,Acinetobacter sp. ADP1
1754,2.073004,13.782627,7.681521,NC_005966,NC_005966 sample_4,Acinetobacter sp. ADP1
1755,1.800802,13.082361,8.163832,NC_005966,NC_005966 sample_5,Acinetobacter sp. ADP1
1756,3.530384,13.900211,3.406960,NC_005966,NC_005966 sample_6,Acinetobacter sp. ADP1
1757,0.241926,8.280431,11.079435,NC_005966,NC_005966 sample_7,Acinetobacter sp. ADP1
1758,2.125277,13.730044,7.074309,NC_005966,NC_005966 sample_8,Acinetobacter sp. ADP1
1759,2.420215,13.296236,8.030446,NC_005966,NC_005966 sample_9,Acinetobacter sp. ADP1
1760,-0.736814,2.999021,6.701234,NC_006055,NC_006055 sample_0,Mesoplasma florum L1
1761,0.763696,-0.612085,0.346943,NC_006055,NC_006055 sample_1,Mesoplasma florum L1
1762,-0.274480,1.097462,3.763139,NC_006055,NC_006055 sample_2,Mesoplasma florum L1
1763,0.190145,0.928343,3.092348,NC_006055,NC_006055 sample_3,Mesoplasma florum L1
1764,-0.600215,2.771471,6.388244,NC_006055,NC_006055 sample_4,Mesoplasma florum L1
1765,0.730043,-0.473009,0.573848,NC_006055,NC_006055 sample_5,Mesoplasma florum L1
1766,-0.631479,4.148264,8.465154,NC_006055,NC_006055 sample_6,Mesoplasma florum L1
1767,0.466358,0.013678,1.638372,NC_006055,NC_006055 sample_7,Mesoplasma florum L1
1768,0.174659,0.725579,2.813764,NC_006055,NC_006055 sample_8,Mesoplasma florum L1
1769,-0.786527,2.693188,6.237177,NC_006055,NC_006055 sample_9,Mesoplasma florum L1
1770,10.040633,8.681548,1.537357,NC_006085,NC_006085 sample_0,Propionibacterium acnes KPA171202
1771,10.965066,7.690412,2.935350,NC_006085,NC_006085 sample_1,Propionibacterium acnes KPA171202
1772,10.318730,8.362095,1.993804,NC_006085,NC_006085 sample_2,Propionibacterium acnes KPA171202
1773,11.057643,6.721829,3.720958,NC_006085,NC_006085 sample_3,Propionibacterium acnes KPA171202
1774,10.788459,8.175093,2.319306,NC_006085,NC_006085 sample_4,Propionibacterium acnes KPA171202
1775,10.051856,8.711327,1.675853,NC_006085,NC_006085 sample_5,Propionibacterium acnes KPA171202
1776,11.401714,6.523501,4.352722,NC_006085,NC_006085 sample_6,Propionibacterium acnes KPA171202
1777,11.552130,6.716490,4.149651,NC_006085,NC_006085 sample_7,Propionibacterium acnes KPA171202
1778,9.810946,8.806836,1.387534,NC_006085,NC_006085 sample_8,Propionibacterium acnes KPA171202
1779,10.646773,8.154651,2.426898,NC_006085,NC_006085 sample_9,Propionibacterium acnes KPA171202
1780,2.297309,14.059933,7.034231,NC_006086,NC_006086 sample_0,Streptococcus pyogenes MGAS10394
1781,-0.176588,7.242726,10.600993,NC_006086,NC_006086 sample_1,Streptococcus pyogenes MGAS10394
1782,0.987738,11.854447,9.802231,NC_006086,NC_006086 sample_2,Streptococcus pyogenes MGAS10394
1783,-0.768057,3.174361,6.971068,NC_006086,NC_006086 sample_3,Streptococcus pyogenes MGAS10394
1784,3.811227,14.158853,4.086380,NC_006086,NC_006086 sample_4,Streptococcus pyogenes MGAS10394
1785,-0.872095,3.185913,7.078426,NC_006086,NC_006086 sample_5,Streptococcus pyogenes MGAS10394
1786,-0.430674,7.022008,10.594524,NC_006086,NC_006086 sample_6,Streptococcus pyogenes MGAS10394
1787,3.425250,13.845306,3.710382,NC_006086,NC_006086 sample_7,Streptococcus pyogenes MGAS10394
1788,0.429373,9.849330,11.031352,NC_006086,NC_006086 sample_8,Streptococcus pyogenes MGAS10394
1789,0.620172,9.609948,10.810042,NC_006086,NC_006086 sample_9,Streptococcus pyogenes MGAS10394
1790,9.650984,9.137031,1.240219,NC_006087,NC_006087 sample_0,Leifsonia xyli subsp. xyli str. CTCB07
1791,10.956302,4.015562,8.305587,NC_006087,NC_006087 sample_1,Leifsonia xyli subsp. xyli str. CTCB07
1792,6.176372,12.411795,0.746543,NC_006087,NC_006087 sample_2,Leifsonia xyli subsp. xyli str. CTCB07
1793,11.524196,6.011861,4.928400,NC_006087,NC_006087 sample_3,Leifsonia xyli subsp. xyli str. CTCB07
1794,10.812494,3.388099,9.048246,NC_006087,NC_006087 sample_4,Leifsonia xyli subsp. xyli str. CTCB07
1795,10.809272,3.428398,8.984813,NC_006087,NC_006087 sample_5,Leifsonia xyli subsp. xyli str. CTCB07
1796,10.477806,2.762554,9.751157,NC_006087,NC_006087 sample_6,Leifsonia xyli subsp. xyli str. CTCB07
1797,11.232106,7.175855,3.449153,NC_006087,NC_006087 sample_7,Leifsonia xyli subsp. xyli str. CTCB07
1798,11.445229,4.937302,6.262084,NC_006087,NC_006087 sample_8,Leifsonia xyli subsp. xyli str. CTCB07
1799,10.133880,8.783198,1.781197,NC_006087,NC_006087 sample_9,Leifsonia xyli subsp. xyli str. CTCB07
1800,4.404165,13.858649,2.431422,NC_006138,NC_006138 sample_0,Desulfotalea psychrophila LSv54
1801,1.813797,12.927395,9.049277,NC_006138,NC_006138 sample_1,Desulfotalea psychrophila LSv54
1802,0.590081,9.358515,10.915455,NC_006138,NC_006138 sample_2,Desulfotalea psychrophila LSv54
1803,2.036472,13.461534,7.741526,NC_006138,NC_006138 sample_3,Desulfotalea psychrophila LSv54
1804,0.926626,11.443274,10.177021,NC_006138,NC_006138 sample_4,Desulfotalea psychrophila LSv54
1805,0.435148,8.254118,11.004900,NC_006138,NC_006138 sample_5,Desulfotalea psychrophila LSv54
1806,2.297891,13.200616,7.990051,NC_006138,NC_006138 sample_6,Desulfotalea psychrophila LSv54
1807,4.244223,13.527588,3.052131,NC_006138,NC_006138 sample_7,Desulfotalea psychrophila LSv54
1808,0.671722,10.212667,11.056435,NC_006138,NC_006138 sample_8,Desulfotalea psychrophila LSv54
1809,3.229273,14.239513,4.326369,NC_006138,NC_006138 sample_9,Desulfotalea psychrophila LSv54
1810,0.219295,0.493252,2.466678,NC_006142,NC_006142 sample_0,Rickettsia typhi str. Wilmington
1811,-0.485959,4.769856,9.206497,NC_006142,NC_006142 sample_1,Rickettsia typhi str. Wilmington
1812,0.018181,8.013125,10.799287,NC_006142,NC_006142 sample_2,Rickettsia typhi str. Wilmington
1813,-0.594552,4.014033,8.320183,NC_006142,NC_006142 sample_3,Rickettsia typhi str. Wilmington
1814,-0.529858,2.268398,5.477829,NC_006142,NC_006142 sample_4,Rickettsia typhi str. Wilmington
1815,-0.561352,2.400223,5.982006,NC_006142,NC_006142 sample_5,Rickettsia typhi str. Wilmington
1816,-0.793506,5.970014,10.081679,NC_006142,NC_006142 sample_6,Rickettsia typhi str. Wilmington
1817,-0.751744,6.194455,9.777785,NC_006142,NC_006142 sample_7,Rickettsia typhi str. Wilmington
1818,-0.187711,1.198192,3.758357,NC_006142,NC_006142 sample_8,Rickettsia typhi str. Wilmington
1819,-0.679271,2.697758,6.093356,NC_006142,NC_006142 sample_9,Rickettsia typhi str. Wilmington
1820,3.442482,14.180859,4.071620,NC_006155,NC_006155 sample_0,Yersinia pseudotuberculosis IP 32953
1821,1.020541,11.648020,10.325959,NC_006155,NC_006155 sample_1,Yersinia pseudotuberculosis IP 32953
1822,2.825266,14.294345,6.477237,NC_006155,NC_006155 sample_2,Yersinia pseudotuberculosis IP 32953
1823,6.042080,12.481021,1.094126,NC_006155,NC_006155 sample_3,Yersinia pseudotuberculosis IP 32953
1824,1.293455,12.796215,9.115107,NC_006155,NC_006155 sample_4,Yersinia pseudotuberculosis IP 32953
1825,7.289953,11.475420,0.500199,NC_006155,NC_006155 sample_5,Yersinia pseudotuberculosis IP 32953
1826,2.694266,14.297683,6.097751,NC_006155,NC_006155 sample_6,Yersinia pseudotuberculosis IP 32953
1827,9.713619,9.384065,1.682576,NC_006155,NC_006155 sample_7,Yersinia pseudotuberculosis IP 32953
1828,3.091663,14.260215,4.914750,NC_006155,NC_006155 sample_8,Yersinia pseudotuberculosis IP 32953
1829,5.766648,12.402843,0.926562,NC_006155,NC_006155 sample_9,Yersinia pseudotuberculosis IP 32953
1830,0.671977,-0.313553,0.899513,NC_006156,NC_006156 sample_0,Borrelia garinii PBi chromosome linear
1831,-0.657826,2.167256,5.456013,NC_006156,NC_006156 sample_1,Borrelia garinii PBi chromosome linear
1832,-0.828874,3.353907,7.260703,NC_006156,NC_006156 sample_2,Borrelia garinii PBi chromosome linear
1833,-0.306945,1.765558,4.609704,NC_006156,NC_006156 sample_3,Borrelia garinii PBi chromosome linear
1834,-0.072966,1.075728,3.484382,NC_006156,NC_006156 sample_4,Borrelia garinii PBi chromosome linear
1835,0.390051,0.336049,2.098854,NC_006156,NC_006156 sample_5,Borrelia garinii PBi chromosome linear
1836,-0.436298,1.962893,5.031936,NC_006156,NC_006156 sample_6,Borrelia garinii PBi chromosome linear
1837,-0.419393,2.140952,5.156319,NC_006156,NC_006156 sample_7,Borrelia garinii PBi chromosome linear
1838,0.260112,0.509670,2.435886,NC_006156,NC_006156 sample_8,Borrelia garinii PBi chromosome linear
1839,-0.673468,3.221262,7.245979,NC_006156,NC_006156 sample_9,Borrelia garinii PBi chromosome linear
1840,11.301450,5.591116,5.829372,NC_006177,NC_006177 sample_0,Symbiobacterium thermophilum IAM 14863
1841,11.462528,5.843756,5.265620,NC_006177,NC_006177 sample_1,Symbiobacterium thermophilum IAM 14863
1842,10.666611,3.037455,10.184220,NC_006177,NC_006177 sample_2,Symbiobacterium thermophilum IAM 14863
1843,11.027410,5.473886,6.104758,NC_006177,NC_006177 sample_3,Symbiobacterium thermophilum IAM 14863
1844,11.367705,3.987653,7.167733,NC_006177,NC_006177 sample_4,Symbiobacterium thermophilum IAM 14863
1845,11.322652,6.698025,4.051000,NC_006177,NC_006177 sample_5,Symbiobacterium thermophilum IAM 14863
1846,11.003583,5.326335,6.535691,NC_006177,NC_006177 sample_6,Symbiobacterium thermophilum IAM 14863
1847,11.250641,4.635320,6.921239,NC_006177,NC_006177 sample_7,Symbiobacterium thermophilum IAM 14863
1848,10.814294,3.541056,9.339849,NC_006177,NC_006177 sample_8,Symbiobacterium thermophilum IAM 14863
1849,11.085211,6.277785,4.401095,NC_006177,NC_006177 sample_9,Symbiobacterium thermophilum IAM 14863
1850,2.874531,14.026742,6.437845,NC_006270,NC_006270 sample_0,Bacillus licheniformis ATCC 14580
1851,3.136174,14.178983,4.193806,NC_006270,NC_006270 sample_1,Bacillus licheniformis ATCC 14580
1852,3.381931,13.857347,3.585985,NC_006270,NC_006270 sample_2,Bacillus licheniformis ATCC 14580
1853,3.045183,14.175941,5.979574,NC_006270,NC_006270 sample_3,Bacillus licheniformis ATCC 14580
1854,5.604739,12.759056,1.116022,NC_006270,NC_006270 sample_4,Bacillus licheniformis ATCC 14580
1855,0.823487,11.459167,10.581738,NC_006270,NC_006270 sample_5,Bacillus licheniformis ATCC 14580
1856,4.263945,13.398660,2.327893,NC_006270,NC_006270 sample_6,Bacillus licheniformis ATCC 14580
1857,3.527505,13.926282,3.365451,NC_006270,NC_006270 sample_7,Bacillus licheniformis ATCC 14580
1858,2.286639,13.406340,8.289897,NC_006270,NC_006270 sample_8,Bacillus licheniformis ATCC 14580
1859,3.157806,14.277489,4.431982,NC_006270,NC_006270 sample_9,Bacillus licheniformis ATCC 14580
1860,-0.129876,7.347604,10.488232,NC_006274,NC_006274 sample_0,Bacillus cereus E33L
1861,0.235154,0.607509,2.631530,NC_006274,NC_006274 sample_1,Bacillus cereus E33L
1862,1.023319,9.327306,11.029158,NC_006274,NC_006274 sample_2,Bacillus cereus E33L
1863,2.850944,14.135222,6.547389,NC_006274,NC_006274 sample_3,Bacillus cereus E33L
1864,0.319684,0.622737,2.541166,NC_006274,NC_006274 sample_4,Bacillus cereus E33L
1865,-0.411165,1.756888,4.749277,NC_006274,NC_006274 sample_5,Bacillus cereus E33L
1866,-0.623601,4.917198,9.305939,NC_006274,NC_006274 sample_6,Bacillus cereus E33L
1867,-0.703487,3.932476,7.837398,NC_006274,NC_006274 sample_7,Bacillus cereus E33L
1868,1.707734,11.666472,10.320795,NC_006274,NC_006274 sample_8,Bacillus cereus E33L
1869,-0.985365,4.461273,8.250920,NC_006274,NC_006274 sample_9,Bacillus cereus E33L
1870,-0.504910,4.609755,9.007068,NC_006300,NC_006300 sample_0,Mannheimia succiniciproducens MBEL55E
1871,0.400393,9.341940,11.141174,NC_006300,NC_006300 sample_1,Mannheimia succiniciproducens MBEL55E
1872,2.254378,13.193633,8.081040,NC_006300,NC_006300 sample_2,Mannheimia succiniciproducens MBEL55E
1873,2.343477,13.733782,6.827474,NC_006300,NC_006300 sample_3,Mannheimia succiniciproducens MBEL55E
1874,2.639162,14.040575,5.225770,NC_006300,NC_006300 sample_4,Mannheimia succiniciproducens MBEL55E
1875,-0.711928,2.941203,6.607334,NC_006300,NC_006300 sample_5,Mannheimia succiniciproducens MBEL55E
1876,3.774216,13.670350,3.319594,NC_006300,NC_006300 sample_6,Mannheimia succiniciproducens MBEL55E
1877,-0.143526,6.147974,10.297173,NC_006300,NC_006300 sample_7,Mannheimia succiniciproducens MBEL55E
1878,2.779692,13.618505,7.391561,NC_006300,NC_006300 sample_8,Mannheimia succiniciproducens MBEL55E
1879,2.082951,13.116725,8.888868,NC_006300,NC_006300 sample_9,Mannheimia succiniciproducens MBEL55E
1880,0.147129,8.746971,10.942245,NC_006322,NC_006322 sample_0,Bacillus licheniformis DSM 13 = ATCC 14580
1881,7.872654,11.244334,0.666091,NC_006322,NC_006322 sample_1,Bacillus licheniformis DSM 13 = ATCC 14580
1882,6.309882,12.223567,1.085215,NC_006322,NC_006322 sample_2,Bacillus licheniformis DSM 13 = ATCC 14580
1883,1.128606,9.648018,11.075826,NC_006322,NC_006322 sample_3,Bacillus licheniformis DSM 13 = ATCC 14580
1884,4.311187,13.487281,2.349423,NC_006322,NC_006322 sample_4,Bacillus licheniformis DSM 13 = ATCC 14580
1885,0.138787,9.137797,11.204114,NC_006322,NC_006322 sample_5,Bacillus licheniformis DSM 13 = ATCC 14580
1886,2.506508,14.060722,5.449931,NC_006322,NC_006322 sample_6,Bacillus licheniformis DSM 13 = ATCC 14580
1887,2.294799,13.714453,6.832643,NC_006322,NC_006322 sample_7,Bacillus licheniformis DSM 13 = ATCC 14580
1888,2.971437,14.261798,6.395656,NC_006322,NC_006322 sample_8,Bacillus licheniformis DSM 13 = ATCC 14580
1889,-0.501845,5.359653,9.494769,NC_006322,NC_006322 sample_9,Bacillus licheniformis DSM 13 = ATCC 14580
1890,2.882980,14.168974,6.508087,NC_006347,NC_006347 sample_0,Bacteroides fragilis YCH46 DNA
1891,2.345526,13.768013,7.477495,NC_006347,NC_006347 sample_1,Bacteroides fragilis YCH46 DNA
1892,3.573355,13.822494,3.776343,NC_006347,NC_006347 sample_2,Bacteroides fragilis YCH46 DNA
1893,1.173317,11.068602,10.504586,NC_006347,NC_006347 sample_3,Bacteroides fragilis YCH46 DNA
1894,0.359375,9.510978,10.950850,NC_006347,NC_006347 sample_4,Bacteroides fragilis YCH46 DNA
1895,4.519650,13.468536,2.486826,NC_006347,NC_006347 sample_5,Bacteroides fragilis YCH46 DNA
1896,3.933389,13.778086,2.773695,NC_006347,NC_006347 sample_6,Bacteroides fragilis YCH46 DNA
1897,4.673035,13.335119,2.303634,NC_006347,NC_006347 sample_7,Bacteroides fragilis YCH46 DNA
1898,1.710365,12.145450,9.566931,NC_006347,NC_006347 sample_8,Bacteroides fragilis YCH46 DNA
1899,2.852422,13.857110,5.427121,NC_006347,NC_006347 sample_9,Bacteroides fragilis YCH46 DNA
1900,6.920094,11.558578,0.976483,NC_006348,NC_006348 sample_0,Burkholderia mallei ATCC 23344 chromosome 1
1901,10.486789,2.756444,9.682182,NC_006348,NC_006348 sample_1,Burkholderia mallei ATCC 23344 chromosome 1
1902,10.362793,2.572763,10.232647,NC_006348,NC_006348 sample_2,Burkholderia mallei ATCC 23344 chromosome 1
1903,10.320542,2.596885,10.507894,NC_006348,NC_006348 sample_3,Burkholderia mallei ATCC 23344 chromosome 1
